branch	Chr01	Chr02	Chr03	Chr05	Chr08
32	601	69	79	250	1
32	600	67	82	250	1
32	599	68	84	248	1
32	597	73	84	245	1
32	597	70	84	247	2
32	597	71	88	242	2
32	594	73	89	242	2
32	586	79	90	243	2
32	579	86	91	242	2
32	575	86	92	245	2
32	574	86	94	244	2
32	573	83	96	246	2
32	578	75	97	248	2
32	578	71	99	250	2
32	576	67	101	254	2
32	576	67	105	250	2
32	574	64	109	251	2
32	573	63	110	252	2
32	575	63	110	250	2
32	568	71	110	248	3
32	565	76	110	246	3
32	568	74	111	245	2
32	569	73	113	243	2
32	572	72	114	240	2
32	573	71	115	239	2
32	569	72	115	242	2
32	563	75	115	245	2
32	570	65	116	247	2
32	564	69	121	244	2
32	566	70	121	241	2
32	568	68	121	241	2
32	565	70	123	239	3
32	568	68	123	238	3
32	567	68	124	238	3
32	566	71	124	236	3
32	567	71	124	235	3
32	567	71	125	234	3
32	567	70	126	234	3
32	564	75	127	231	3
32	571	72	128	226	3
32	569	77	130	221	3
32	562	83	131	221	3
32	562	80	135	220	3
32	567	80	137	213	3
32	567	80	140	210	3
32	563	83	143	208	3
32	564	82	144	206	4
32	564	82	147	203	4
32	556	88	147	205	4
32	559	88	148	201	4
32	552	93	149	202	4
32	552	91	149	204	4
32	553	87	150	207	3
32	557	82	151	207	3
32	559	79	153	206	3
32	558	74	156	209	3
32	563	73	157	204	3
32	562	73	158	204	3
32	566	69	161	201	3
32	564	70	161	202	3
32	561	73	163	200	3
32	560	72	164	201	3
32	555	75	164	203	3
32	554	74	167	202	3
32	557	72	169	200	2
32	556	70	170	202	2
32	553	77	170	198	2
32	555	74	171	198	2
32	559	69	172	198	2
32	557	71	173	197	2
32	558	72	174	194	2
32	554	76	176	192	2
32	552	78	176	192	2
32	552	82	177	187	2
32	554	78	178	188	2
32	553	76	179	190	2
32	555	71	179	193	2
32	558	69	180	192	1
32	562	64	181	192	1
32	562	64	181	192	1
32	565	63	181	190	1
32	565	65	182	187	1
32	557	75	188	179	1
32	558	73	188	180	1
32	557	75	188	180	0
32	555	74	188	183	0
32	558	71	190	181	0
32	566	64	192	178	0
32	560	67	194	179	0
32	569	61	197	173	0
32	564	70	197	169	0
32	560	73	199	168	0
32	558	75	199	168	0
32	556	77	200	167	0
32	558	73	200	169	0
32	562	71	200	167	0
32	567	67	200	166	0
32	571	67	202	160	0
32	566	73	204	157	0
32	570	72	206	152	0
32	570	71	207	152	0
32	573	67	208	152	0
32	574	68	209	149	0
32	582	66	210	141	1
32	581	69	211	138	1
32	583	71	211	134	1
32	584	70	214	131	1
32	584	69	214	132	1
32	582	74	214	129	1
32	585	72	215	127	1
32	590	69	215	125	1
32	595	62	216	126	1
32	594	65	217	123	1
32	598	63	217	121	1
32	596	66	218	119	1
32	593	70	218	118	1
32	599	66	220	114	1
32	606	62	221	110	1
32	613	58	223	105	1
32	615	57	226	101	1
32	622	55	229	93	1
32	624	56	232	88	0
32	628	54	234	84	0
32	627	56	234	83	0
32	627	58	235	80	0
32	628	57	237	78	0
32	628	57	240	75	0
32	633	51	242	74	0
32	634	51	242	73	0
32	639	47	242	72	0
32	633	55	243	69	0
32	635	53	244	68	0
32	645	45	245	65	0
32	643	49	246	62	0
32	645	50	246	59	0
32	654	43	248	55	0
32	657	41	250	52	0
32	659	40	250	50	1
32	663	39	252	45	1
32	670	36	254	39	1
32	672	32	254	41	1
32	675	31	257	36	1
32	681	28	258	32	1
32	689	24	258	28	1
32	693	25	260	22	0
32	693	25	263	19	0
32	696	23	266	15	0
32	705	17	266	12	0
32	705	17	269	9	0
32	707	13	272	5	0
32	656	8	261	4	0
32	196	1	81	1	0
32	13	0	2	0	0
32	0	0	0	0	0
32	0	0	0	0	0
32	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	644	70	1	260	25
33	643	72	1	259	25
33	638	76	1	260	25
33	641	76	1	257	25
33	643	77	1	255	24
33	648	76	1	251	24
33	649	75	1	251	24
33	647	76	1	252	24
33	643	80	1	252	24
33	641	79	2	255	23
33	637	84	2	254	23
33	637	85	2	253	23
33	635	86	2	254	23
33	634	85	2	256	23
33	630	89	2	256	23
33	628	91	2	256	23
33	624	96	2	255	23
33	625	96	1	254	24
33	623	98	1	254	24
33	623	99	1	254	23
33	625	97	1	255	22
33	625	94	1	259	21
33	628	93	1	259	19
33	629	93	1	258	19
33	633	88	1	260	18
33	634	88	1	259	18
33	630	90	1	261	18
33	635	89	1	258	17
33	633	93	1	256	17
33	631	94	1	257	17
33	629	96	1	257	17
33	633	93	1	257	16
33	634	90	1	259	16
33	635	90	1	258	16
33	637	88	1	258	16
33	634	93	1	256	16
33	633	96	1	254	16
33	635	94	1	255	15
33	630	97	1	257	15
33	629	98	1	257	15
33	632	96	1	256	15
33	629	98	1	257	15
33	632	95	1	258	14
33	631	96	1	259	13
33	634	94	1	258	13
33	633	95	1	258	13
33	639	89	1	258	13
33	639	89	1	258	13
33	638	90	1	259	12
33	640	93	1	255	11
33	637	98	1	253	11
33	634	101	1	253	11
33	636	99	1	253	11
33	645	90	1	253	11
33	646	91	1	252	10
33	643	91	1	255	10
33	638	98	1	253	10
33	644	97	1	250	8
33	644	95	1	252	8
33	649	93	1	249	8
33	649	96	1	247	7
33	648	98	1	246	7
33	651	95	1	246	7
33	653	95	1	244	7
33	656	93	1	243	7
33	648	100	1	244	7
33	651	101	1	240	7
33	653	98	1	241	7
33	657	96	1	239	7
33	657	94	1	241	7
33	658	91	1	239	6
33	485	42	1	182	6
33	1	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
33	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	660	90	1	243	6
34	661	88	0	244	7
34	659	85	0	249	7
34	661	85	0	247	7
34	657	88	0	248	7
34	659	86	0	248	7
34	655	88	0	250	7
34	658	87	0	248	7
34	660	84	0	249	7
34	661	84	0	248	7
34	662	87	0	244	7
34	663	83	0	247	7
34	666	80	0	248	6
34	665	78	0	251	6
34	663	82	0	249	6
34	659	85	1	249	6
34	654	89	1	250	6
34	650	93	1	250	6
34	647	97	1	249	6
34	653	92	1	248	6
34	656	90	1	247	6
34	655	90	1	248	6
34	657	88	1	248	6
34	655	91	1	247	6
34	654	91	1	248	6
34	650	93	1	250	6
34	645	97	1	251	6
34	640	102	1	251	6
34	640	102	2	251	5
34	640	97	2	256	5
34	638	100	2	255	5
34	641	98	2	254	5
34	643	96	2	254	5
34	640	99	2	254	5
34	637	103	2	253	5
34	636	101	2	256	5
34	636	101	2	256	5
34	635	103	1	255	6
34	637	103	1	253	6
34	637	104	1	252	6
34	634	107	1	252	6
34	642	103	1	248	6
34	645	98	1	250	6
34	641	103	1	249	6
34	646	94	1	253	6
34	649	93	1	251	6
34	657	88	1	248	6
34	653	91	1	249	6
34	654	91	1	248	6
34	658	89	1	246	6
34	660	88	1	245	6
34	663	87	1	243	6
34	659	91	1	243	6
34	656	95	1	243	5
34	661	94	1	239	5
34	657	103	1	234	5
34	660	100	1	234	5
34	658	104	1	232	5
34	658	102	1	234	5
34	662	96	1	236	5
34	657	98	1	233	4
34	140	40	0	34	0
34	1	1	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
34	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	662	101	1	232	4
35	663	101	1	231	4
35	665	99	1	231	4
35	661	102	1	232	4
35	666	101	1	228	4
35	662	105	1	228	4
35	662	103	1	230	4
35	666	95	1	234	4
35	670	94	1	231	4
35	673	94	1	228	4
35	678	92	1	225	4
35	675	95	1	225	4
35	676	90	1	229	4
35	673	91	1	231	4
35	677	87	1	231	4
35	678	87	1	230	4
35	683	88	1	225	3
35	686	87	1	223	3
35	680	91	1	225	3
35	688	84	1	224	3
35	689	83	1	224	3
35	689	83	1	224	3
35	688	85	1	223	3
35	682	95	1	220	2
35	680	98	1	219	2
35	683	96	1	218	2
35	685	95	1	217	2
35	687	91	1	219	2
35	686	94	1	217	2
35	683	96	1	219	1
35	678	101	1	219	1
35	670	110	1	218	1
35	672	109	1	217	1
35	677	105	1	216	1
35	676	105	1	217	1
35	676	104	1	218	1
35	677	106	1	215	1
35	683	100	1	215	1
35	682	104	1	212	1
35	688	100	1	210	1
35	688	97	1	213	1
35	693	93	1	212	1
35	691	93	1	214	1
35	693	92	1	213	1
35	696	89	1	213	1
35	700	89	1	209	1
35	702	89	1	207	1
35	700	95	1	203	1
35	700	99	1	199	1
35	704	101	1	193	1
35	704	99	1	195	1
35	705	95	1	198	1
35	709	92	0	197	2
35	705	95	0	198	2
35	713	88	0	197	2
35	718	87	0	193	2
35	727	80	0	191	2
35	729	80	0	189	2
35	728	82	0	188	2
35	727	84	0	187	2
35	733	79	0	186	2
35	731	82	0	185	2
35	726	90	0	182	2
35	727	89	0	182	2
35	730	89	0	179	2
35	730	89	0	179	2
35	734	90	0	175	1
35	733	92	0	174	1
35	731	95	0	173	1
35	736	90	0	174	0
35	727	100	0	173	0
35	724	100	0	176	0
35	724	99	0	177	0
35	726	99	0	175	0
35	731	96	0	173	0
35	739	86	0	175	0
35	743	81	0	176	0
35	746	80	0	174	0
35	753	76	0	171	0
35	753	76	0	171	0
35	762	68	0	170	0
35	760	71	0	169	0
35	763	69	0	168	0
35	763	67	0	170	0
35	725	61	0	164	0
35	67	9	0	19	0
35	1	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
35	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
36	0	0	0	0	0
